ann_id,image_id,filename,label,category_id,bbox,crop_position,cell_x_in_crop,cell_y_in_crop,crop_x1,crop_y1,crop_x2,crop_y2,sam_score,raw_path,bbox_path,mask_path
276,14,014.tiff,mitotic,1,"[3425, 347, 3475, 397]",0,64,64,3386,308,3642,564,0.8698004484176636,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_276.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_276.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_276.png
277,14,014.tiff,hard_negative,2,"[6931, 298, 6981, 348]",0,64,64,6892,259,7148,515,0.7476928234100342,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_277.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_277.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_277.png
278,14,014.tiff,mitotic,1,"[1814, 1341, 1864, 1391]",1,192,64,1647,1302,1903,1558,0.6922391653060913,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_278.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_278.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_278.png
279,14,014.tiff,mitotic,1,"[3707, 1330, 3757, 1380]",2,64,192,3668,1163,3924,1419,0.7686152458190918,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_279.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_279.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_279.png
280,14,014.tiff,hard_negative,2,"[2846, 1947, 2896, 1997]",2,64,192,2807,1780,3063,2036,0.7068861722946167,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_280.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_280.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_280.png
281,14,014.tiff,mitotic,1,"[5039, 3239, 5089, 3289]",1,192,64,4872,3200,5128,3456,0.7559258937835693,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_281.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_281.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_281.png
282,14,014.tiff,mitotic,1,"[6739, 3630, 6789, 3680]",2,64,192,6700,3463,6956,3719,0.7542325854301453,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_282.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_282.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_282.png
283,14,014.tiff,hard_negative,2,"[903, 4080, 953, 4130]",1,192,64,736,4041,992,4297,0.6938618421554565,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_283.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_283.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_283.png
284,14,014.tiff,hard_negative,2,"[4054, 4394, 4104, 4444]",2,64,192,4015,4227,4271,4483,0.7601627707481384,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_284.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_284.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_284.png
285,14,014.tiff,mitotic,1,"[1656.5, 1738.5, 1706.5, 1788.5]",3,192,192,1489,1571,1745,1827,0.7928667068481445,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_285.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_285.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_285.png
286,14,014.tiff,hard_negative,2,"[2290.5, 2129.5, 2340.5, 2179.5]",2,64,192,2251,1962,2507,2218,0.7027647495269775,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_286.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_286.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_286.png
287,14,014.tiff,hard_negative,2,"[2123, 1682.5, 2173, 1732.5]",0,64,64,2084,1643,2340,1899,0.7930497527122498,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_287.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_287.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_287.png
288,14,014.tiff,mitotic,1,"[379, 657, 429, 707]",0,64,64,340,618,596,874,0.7733974456787109,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_288.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_288.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_288.png
289,14,014.tiff,hard_negative,2,"[4432, 1395, 4482, 1445]",3,192,192,4265,1228,4521,1484,0.7686848640441895,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_289.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_289.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_289.png
290,14,014.tiff,hard_negative,2,"[2033.5, 1048.5, 2083.5, 1098.5]",2,64,192,1994,881,2250,1137,0.7365241646766663,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_290.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_290.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_290.png
291,14,014.tiff,hard_negative,2,"[5526, 4296.5, 5576, 4346.5]",0,64,64,5487,4257,5743,4513,0.7505216598510742,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_291.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_291.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_291.png
292,14,014.tiff,hard_negative,2,"[3941.5, 2851.5, 3991.5, 2901.5]",0,64,64,3902,2812,4158,3068,0.8060997724533081,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_292.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_292.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_292.png
293,14,014.tiff,hard_negative,2,"[5527, 1911.5, 5577, 1961.5]",2,64,192,5488,1744,5744,2000,0.6955282092094421,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_293.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_293.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_293.png
294,14,014.tiff,mitotic,1,"[1234, 1141, 1284, 1191]",1,192,64,1067,1102,1323,1358,0.7089738845825195,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_294.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_294.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_294.png
295,14,014.tiff,hard_negative,2,"[5532.5, 2835.5, 5582.5, 2885.5]",2,64,192,5493,2668,5749,2924,0.6906971335411072,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_295.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_295.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_295.png
296,14,014.tiff,hard_negative,2,"[6453, 4328, 6503, 4378]",1,192,64,6286,4289,6542,4545,0.7373437881469727,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_296.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_296.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_296.png
297,14,014.tiff,hard_negative,2,"[6007, 1853.5, 6057, 1903.5]",3,192,192,5840,1686,6096,1942,0.7377792596817017,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_297.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_297.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_297.png
298,15,015.tiff,hard_negative,2,"[4291, 675, 4341, 725]",3,192,192,4124,508,4380,764,0.7362691760063171,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_298.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_298.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_298.png
299,15,015.tiff,hard_negative,2,"[5738, 810, 5788, 860]",0,64,64,5699,771,5955,1027,0.7225921154022217,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_299.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_299.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_299.png
300,15,015.tiff,hard_negative,2,"[3754, 2309, 3804, 2359]",0,64,64,3715,2270,3971,2526,0.849970281124115,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_300.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_300.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_300.png
301,15,015.tiff,mitotic,1,"[4068, 2242, 4118, 2292]",0,64,64,4029,2203,4285,2459,0.6552607417106628,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_301.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_301.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_301.png
302,15,015.tiff,hard_negative,2,"[3714, 3025, 3764, 3075]",1,192,64,3547,2986,3803,3242,0.7240500450134277,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_302.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_302.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_302.png
303,15,015.tiff,mitotic,1,"[4949, 3036, 4999, 3086]",0,64,64,4910,2997,5166,3253,0.7889286875724792,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_303.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_303.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_303.png
304,15,015.tiff,hard_negative,2,"[1012, 4509, 1062, 4559]",2,64,192,973,4342,1229,4598,0.7531531453132629,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_304.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_304.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_304.png
305,15,015.tiff,mitotic,1,"[3089, 4477, 3139, 4527]",1,192,64,2922,4438,3178,4694,0.717388391494751,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_305.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_305.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_305.png
306,15,015.tiff,hard_negative,2,"[3736, 4967, 3786, 5017]",3,192,192,3569,4800,3825,5056,0.7002038955688477,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_306.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_306.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_306.png
307,15,015.tiff,hard_negative,2,"[4917, 4597, 4967, 4647]",1,192,64,4750,4558,5006,4814,0.7369880080223083,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_307.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_307.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_307.png
308,15,015.tiff,hard_negative,2,"[4590, 5063.5, 4640, 5113.5]",0,64,64,4551,5024,4807,5280,0.7823744416236877,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_308.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_308.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_308.png
309,15,015.tiff,hard_negative,2,"[2423, 4696.5, 2473, 4746.5]",2,64,192,2384,4529,2640,4785,0.7493094205856323,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_309.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_309.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_309.png
310,16,016.tiff,mitotic,1,"[1027, 457, 1077, 507]",2,64,192,988,290,1244,546,0.6330218315124512,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_310.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_310.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_310.png
311,16,016.tiff,hard_negative,2,"[3706, 541, 3756, 591]",0,64,64,3667,502,3923,758,0.7506870031356812,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_311.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_311.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_311.png
312,16,016.tiff,hard_negative,2,"[3141, 383, 3191, 433]",2,64,192,3102,216,3358,472,0.683876633644104,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_312.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_312.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_312.png
313,16,016.tiff,hard_negative,2,"[4541, 227, 4591, 277]",1,192,64,4374,188,4630,444,0.686492383480072,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_313.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_313.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_313.png
314,16,016.tiff,hard_negative,2,"[5651, 582, 5701, 632]",1,192,64,5484,543,5740,799,0.7352660894393921,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_314.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_314.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_314.png
315,16,016.tiff,hard_negative,2,"[5073, 1221, 5123, 1271]",0,64,64,5034,1182,5290,1438,0.7015616297721863,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_315.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_315.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_315.png
316,16,016.tiff,mitotic,1,"[3916, 2021, 3966, 2071]",2,64,192,3877,1854,4133,2110,0.7886641621589661,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_316.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_316.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_316.png
317,16,016.tiff,hard_negative,2,"[5589, 2019, 5639, 2069]",3,192,192,5422,1852,5678,2108,0.7717521786689758,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_317.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_317.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_317.png
318,16,016.tiff,hard_negative,2,"[6298, 2261, 6348, 2311]",1,192,64,6131,2222,6387,2478,0.7655143737792969,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_318.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_318.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_318.png
319,16,016.tiff,mitotic,1,"[614, 2686, 664, 2736]",1,192,64,447,2647,703,2903,0.7658373117446899,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_319.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_319.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_319.png
320,16,016.tiff,hard_negative,2,"[678, 2927, 728, 2977]",1,192,64,511,2888,767,3144,0.7607053518295288,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_320.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_320.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_320.png
321,16,016.tiff,mitotic,1,"[7132, 2815, 7182, 2865]",1,198,64,6959,2776,7215,3032,0.7962478399276733,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_321.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_321.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_321.png
322,16,016.tiff,hard_negative,2,"[3945, 3726, 3995, 3776]",3,192,192,3778,3559,4034,3815,0.7557576298713684,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_322.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_322.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_322.png
323,16,016.tiff,hard_negative,2,"[3623, 3791, 3673, 3841]",0,64,64,3584,3752,3840,4008,0.6973963975906372,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_323.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_323.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_323.png
324,16,016.tiff,hard_negative,2,"[3886, 4227, 3936, 4277]",1,192,64,3719,4188,3975,4444,0.7526572346687317,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_324.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_324.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_324.png
325,16,016.tiff,hard_negative,2,"[4080, 4910, 4130, 4960]",2,64,192,4041,4743,4297,4999,0.7446728348731995,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_325.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_325.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_325.png
326,16,016.tiff,hard_negative,2,"[7101, 4988, 7151, 5038]",3,192,192,6934,4821,7190,5077,0.6808085441589355,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_326.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_326.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_326.png
327,16,016.tiff,mitotic,1,"[6255.5, 1723.5, 6305.5, 1773.5]",1,192,64,6088,1684,6344,1940,0.7192213535308838,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/mitotic/ann_327.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/mitotic/ann_327.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/mitotic/ann_327.png
328,16,016.tiff,hard_negative,2,"[5834.5, 910, 5884.5, 960]",2,64,192,5795,743,6051,999,0.6841710209846497,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_328.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_328.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_328.png
329,16,016.tiff,hard_negative,2,"[110, 135, 160, 185]",1,135,64,0,96,256,352,0.7235297560691833,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_329.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_329.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_329.png
330,16,016.tiff,hard_negative,2,"[1151.5, 3191, 1201.5, 3241]",0,64,64,1112,3152,1368,3408,0.7539036273956299,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/raw/hard_negative/ann_330.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/bbox/hard_negative/ann_330.png,C:/Users/Dell/Downloads/Independent-Study-Project---Mitotic-vqa/notebooks/patches_exp3/mask/hard_negative/ann_330.png
