ann_id,image_id,filename,label,category_id,condition,ground_truth,prediction,confidence,response,explanation
103,6,006.tiff,hard_negative,2,raw,0,0,95,"No, 95% confidence. The cell at the center of the image shows a dense, hyperchromatic, and somewhat irregular nucleus, but it retains a smooth, well-defined border consistent with a pyknotic or hyperchromatic interphase nucleus rather than the distinct, dispersed chromosomal arms of an active mitotic figure.","The cell at the center of the image shows a dense, hyperchromatic, and somewhat irregular nucleus, but it retains a smooth, well-defined border consistent with a pyknotic or hyperchromatic interphase nucleus rather than the distinct, dispersed chromosomal arms of an active mitotic figure."
103,6,006.tiff,hard_negative,2,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, somewhat irregular nucleus, but it lacks the distinct chromosome arms, clear condensation patterns, or the disorganized chromosomal arrangement required to confirm an active mitotic figure; it is more likely a hyperchromatic or degenerating nucleus.","The cell exhibits a dark, somewhat irregular nucleus, but it lacks the distinct chromosome arms, clear condensation patterns, or the disorganized chromosomal arrangement required to confirm an active mitotic figure; it is more likely a hyperchromatic or degenerating nucleus."
103,6,006.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears as a hyperchromatic, dense, and intact structure without the characteristic clear chromosome separation or distinct mitotic figures required to classify it as a cell in active mitosis.","The highlighted nucleus appears as a hyperchromatic, dense, and intact structure without the characteristic clear chromosome separation or distinct mitotic figures required to classify it as a cell in active mitosis."
104,6,006.tiff,hard_negative,2,raw,0,1,95,"Yes, 95% confidence. The cell at the center shows clearly condensed, fragmented chromosomal material with distinct arms, indicative of a mitotic figure, likely in anaphase or telophase, with no intact nuclear membrane visible.","The cell at the center shows clearly condensed, fragmented chromosomal material with distinct arms, indicative of a mitotic figure, likely in anaphase or telophase, with no intact nuclear membrane visible."
104,6,006.tiff,hard_negative,2,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits condensed, irregularly arranged chromosomes with no visible nuclear membrane, which are characteristic features of a mitotic figure in the late prophase or prometaphase stage.","The cell exhibits condensed, irregularly arranged chromosomes with no visible nuclear membrane, which are characteristic features of a mitotic figure in the late prophase or prometaphase stage."
104,6,006.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The cell nucleus appears pyknotic and shrunken with a smooth, dark, and rounded appearance consistent with apoptosis rather than the distinct, organized chromosome structure characteristic of mitosis.","The cell nucleus appears pyknotic and shrunken with a smooth, dark, and rounded appearance consistent with apoptosis rather than the distinct, organized chromosome structure characteristic of mitosis."
105,6,006.tiff,hard_negative,2,raw,0,0,95,"No, 95% confidence. The cell at the center of the image appears to be a small, round, hyperchromatic nucleus with an intact nuclear boundary, which is characteristic of a lymphocyte or a condensed tumor nucleus rather than a cell in active mitosis displaying distinct chromosomal arms or plates.","The cell at the center of the image appears to be a small, round, hyperchromatic nucleus with an intact nuclear boundary, which is characteristic of a lymphocyte or a condensed tumor nucleus rather than a cell in active mitosis displaying distinct chromosomal arms or plates."
105,6,006.tiff,hard_negative,2,bbox,0,0,95,"No, 95% confidence. The cell inside the red box is a hyperchromatic nucleus with a relatively smooth, intact border and lacks the distinct, organized chromosome condensation or ""star-like"" configuration characteristic of active mitosis.","The cell inside the red box is a hyperchromatic nucleus with a relatively smooth, intact border and lacks the distinct, organized chromosome condensation or ""star-like"" configuration characteristic of active mitosis."
105,6,006.tiff,hard_negative,2,mask,0,0,95,"No, 95% confidence. The nucleus is round, smooth, and lacks the distinct, organized chromosome condensation patterns or chaotic morphology required to identify a mitotic figure.","The nucleus is round, smooth, and lacks the distinct, organized chromosome condensation patterns or chaotic morphology required to identify a mitotic figure."
106,7,007.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center shows a distinct, irregular cluster of condensed, dark-staining chromosomes with no visible nuclear membrane, which is characteristic of a mitotic figure.","The cell at the center shows a distinct, irregular cluster of condensed, dark-staining chromosomes with no visible nuclear membrane, which is characteristic of a mitotic figure."
106,7,007.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell shows clear, dark, condensed chromosomal material arranged in a V-shaped pattern characteristic of the metaphase stage of mitosis.","The cell shows clear, dark, condensed chromosomal material arranged in a V-shaped pattern characteristic of the metaphase stage of mitosis."
106,7,007.tiff,mitotic,1,mask,1,1,95,"Yes, 95% confidence. The cell shows highly condensed, irregular, and clustered chromosomal material without a visible nuclear membrane, which is characteristic of a mitotic figure in metaphase or anaphase.","The cell shows highly condensed, irregular, and clustered chromosomal material without a visible nuclear membrane, which is characteristic of a mitotic figure in metaphase or anaphase."
107,7,007.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center shows characteristic, condensed, dark chromosomal material with a distinct, irregular morphology indicative of the metaphase or anaphase stage of mitosis, lacking a clear nuclear membrane.","The cell at the center shows characteristic, condensed, dark chromosomal material with a distinct, irregular morphology indicative of the metaphase or anaphase stage of mitosis, lacking a clear nuclear membrane."
107,7,007.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, V-shaped chromosomal material with a lack of a visible nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage.","The cell clearly exhibits condensed, V-shaped chromosomal material with a lack of a visible nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage."
107,7,007.tiff,mitotic,1,mask,1,0,95,"No, 95% confidence. The highlighted nucleus appears as a relatively smooth, dark-staining structure without the distinct, organized chromosomal arms or complex star/V-shaped configuration required to define an active mitotic figure.","The highlighted nucleus appears as a relatively smooth, dark-staining structure without the distinct, organized chromosomal arms or complex star/V-shaped configuration required to define an active mitotic figure."
108,7,007.tiff,mitotic,1,raw,1,1,95,"Yes, 95% confidence. The cell at the center clearly displays condensed, dark chromosomal material arranged in a V-shaped or irregular mitotic configuration with no visible nuclear membrane, which is diagnostic of an active mitotic figure.","The cell at the center clearly displays condensed, dark chromosomal material arranged in a V-shaped or irregular mitotic configuration with no visible nuclear membrane, which is diagnostic of an active mitotic figure."
108,7,007.tiff,mitotic,1,bbox,1,1,95,"Yes, 95% confidence. The cell shows highly condensed, dark chromosomal material with a distinct, irregular, and clustered morphology characteristic of a mitotic figure, lacking an intact nuclear envelope.","The cell shows highly condensed, dark chromosomal material with a distinct, irregular, and clustered morphology characteristic of a mitotic figure, lacking an intact nuclear envelope."
108,7,007.tiff,mitotic,1,mask,1,0,95,"No, 95% confidence. The cell in the highlighted region does not show the distinct, organized chromosome condensation or structural morphology characteristic of a mitotic figure, but rather appears to be an artifact or an apoptotic fragment.","The cell in the highlighted region does not show the distinct, organized chromosome condensation or structural morphology characteristic of a mitotic figure, but rather appears to be an artifact or an apoptotic fragment."
109,7,007.tiff,hard_negative,2,raw,0,0,95,"No, 95% confidence. The cell at the center has a dark, hyperchromatic, and rounded appearance with an intact nuclear boundary, which is characteristic of a hyperchromatic nucleus rather than a cell in the active, structured stages of mitosis.","The cell at the center has a dark, hyperchromatic, and rounded appearance with an intact nuclear boundary, which is characteristic of a hyperchromatic nucleus rather than a cell in the active, structured stages of mitosis."
109,7,007.tiff,hard_negative,2,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, pyknotic, and shrunken appearance consistent with apoptosis rather than the organized chromosomal structures characteristic of active mitosis.","The cell exhibits a dark, pyknotic, and shrunken appearance consistent with apoptosis rather than the organized chromosomal structures characteristic of active mitosis."
