ann_id,image_id,filename,label,category_id,crop_position,cell_x_in_crop,cell_y_in_crop,condition,ground_truth,prediction,confidence,response,explanation
89,6,006.tiff,hard_negative,2,2,64,192,mask,0,0,95,"No, 95% confidence. The cell nucleus appears hyperchromatic, round, and smooth with an intact nuclear membrane, which is characteristic of a non-mitotic, apoptotic, or hyperchromatic cell rather than one with visible, condensed chromosomal arms.","The cell nucleus appears hyperchromatic, round, and smooth with an intact nuclear membrane, which is characteristic of a non-mitotic, apoptotic, or hyperchromatic cell rather than one with visible, condensed chromosomal arms."
90,6,006.tiff,mitotic,1,1,192,64,raw,1,1,95,"Yes, 95% confidence. The cell in the upper-right quadrant clearly exhibits condensed, V-shaped chromosomal material with no intact nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage.","The cell in the upper-right quadrant clearly exhibits condensed, V-shaped chromosomal material with no intact nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage."
90,6,006.tiff,mitotic,1,1,192,64,bbox,1,0,90,"No, 90% confidence. The cell exhibits a dark, pyknotic appearance characteristic of an apoptotic cell with a shrunken, condensed nucleus rather than the organized chromosomal arrangement required for a mitotic figure.","The cell exhibits a dark, pyknotic appearance characteristic of an apoptotic cell with a shrunken, condensed nucleus rather than the organized chromosomal arrangement required for a mitotic figure."
90,6,006.tiff,mitotic,1,1,192,64,mask,1,0,95,"No, 95% confidence. The highlighted region shows a cell with a distinct, intact nuclear membrane and a round, compact, dark appearance, which is characteristic of a hyperchromatic or pyknotic nucleus rather than the characteristic chromosomal configurations of active mitosis.","The highlighted region shows a cell with a distinct, intact nuclear membrane and a round, compact, dark appearance, which is characteristic of a hyperchromatic or pyknotic nucleus rather than the characteristic chromosomal configurations of active mitosis."
91,6,006.tiff,mitotic,1,1,192,64,raw,1,1,95,"Yes, 95% confidence. The cell in the upper-right quadrant clearly demonstrates condensed, dark, and irregularly shaped chromosomal material arranged into distinct arms with no visible nuclear membrane, which is characteristic of a mitotic figure in metaphase.","The cell in the upper-right quadrant clearly demonstrates condensed, dark, and irregularly shaped chromosomal material arranged into distinct arms with no visible nuclear membrane, which is characteristic of a mitotic figure in metaphase."
91,6,006.tiff,mitotic,1,1,192,64,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material lacking an intact nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage.","The cell clearly exhibits condensed, irregular chromosomal material lacking an intact nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage."
91,6,006.tiff,mitotic,1,1,192,64,mask,1,1,90,"Yes, 90% confidence. The highlighted region displays characteristic condensed, fragmented, and irregular chromosomal structures consistent with an active mitotic figure, lacking a defined nuclear membrane.","The highlighted region displays characteristic condensed, fragmented, and irregular chromosomal structures consistent with an active mitotic figure, lacking a defined nuclear membrane."
92,6,006.tiff,mitotic,1,3,192,192,raw,1,1,95,"Yes, 95% confidence. The cell in the lower-right quadrant clearly exhibits condensed, radiating chromosomal arms arranged in a classic mitotic pattern with no visible nuclear membrane, diagnostic of active mitosis.","The cell in the lower-right quadrant clearly exhibits condensed, radiating chromosomal arms arranged in a classic mitotic pattern with no visible nuclear membrane, diagnostic of active mitosis."
92,6,006.tiff,mitotic,1,3,192,192,bbox,1,1,95,"Yes, 95% confidence. The cell clearly displays condensed, star-shaped chromosomal material with no visible nuclear membrane, which is characteristic of the metaphase stage of mitosis.","The cell clearly displays condensed, star-shaped chromosomal material with no visible nuclear membrane, which is characteristic of the metaphase stage of mitosis."
92,6,006.tiff,mitotic,1,3,192,192,mask,1,1,95,"Yes, 95% confidence. The highlighted nucleus displays clearly condensed, star-shaped chromosomal arrangements with no visible nuclear membrane, which are diagnostic features of a mitotic figure in metaphase.","The highlighted nucleus displays clearly condensed, star-shaped chromosomal arrangements with no visible nuclear membrane, which are diagnostic features of a mitotic figure in metaphase."
93,6,006.tiff,hard_negative,2,0,64,64,raw,0,1,95,"Yes, 95% confidence. The cell in the upper-left corner exhibits the classic morphology of an active mitotic figure, specifically showing a highly condensed, irregular, and dark chromosomal mass characteristic of the metaphase or anaphase stage, with no visible nuclear membrane.","The cell in the upper-left corner exhibits the classic morphology of an active mitotic figure, specifically showing a highly condensed, irregular, and dark chromosomal mass characteristic of the metaphase or anaphase stage, with no visible nuclear membrane."
93,6,006.tiff,hard_negative,2,0,64,64,bbox,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane.","The cell clearly exhibits condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane."
93,6,006.tiff,hard_negative,2,0,64,64,mask,0,0,90,"No, 90% confidence. The highlighted nucleus does not exhibit the characteristic chromosomal condensation or lack of nuclear membrane required for mitosis; instead, it appears as a pale, possibly degenerative or apoptotic nucleus with a visible boundary.","The highlighted nucleus does not exhibit the characteristic chromosomal condensation or lack of nuclear membrane required for mitosis; instead, it appears as a pale, possibly degenerative or apoptotic nucleus with a visible boundary."
94,6,006.tiff,mitotic,1,0,64,64,raw,1,1,90,"Yes, 90% confidence. The cell in the upper-left quadrant exhibits clearly condensed, irregular chromosomal material and the absence of a distinct nuclear membrane, consistent with the metaphase or anaphase stage of mitosis.","The cell in the upper-left quadrant exhibits clearly condensed, irregular chromosomal material and the absence of a distinct nuclear membrane, consistent with the metaphase or anaphase stage of mitosis."
94,6,006.tiff,mitotic,1,0,64,64,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular, and darkly stained chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane.","The cell clearly exhibits condensed, irregular, and darkly stained chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane."
94,6,006.tiff,mitotic,1,0,64,64,mask,1,1,95,"Yes, 95% confidence. The highlighted nucleus displays condensed, dark chromosomal material with a distinct, angular morphology typical of the metaphase stage of mitosis, lacking a clear nuclear membrane.","The highlighted nucleus displays condensed, dark chromosomal material with a distinct, angular morphology typical of the metaphase stage of mitosis, lacking a clear nuclear membrane."
95,6,006.tiff,hard_negative,2,0,64,64,raw,0,1,95,"Yes, 95% confidence. The cell in the upper-left quadrant clearly displays condensed, dark chromosomal material arranged in a V-shaped or star-like configuration characteristic of a mitotic figure, with no visible nuclear membrane.","The cell in the upper-left quadrant clearly displays condensed, dark chromosomal material arranged in a V-shaped or star-like configuration characteristic of a mitotic figure, with no visible nuclear membrane."
95,6,006.tiff,hard_negative,2,0,64,64,bbox,0,1,90,"Yes, 90% confidence. The cell exhibits clear, condensed chromosomal material and lacks an intact nuclear membrane, which are hallmark features of a mitotic figure in the late prophase or prometaphase stage.","The cell exhibits clear, condensed chromosomal material and lacks an intact nuclear membrane, which are hallmark features of a mitotic figure in the late prophase or prometaphase stage."
95,6,006.tiff,hard_negative,2,0,64,64,mask,0,0,95,"No, 95% confidence. The highlighted region shows a cell with a visible nuclear membrane and relatively uniform, dark chromatin, which is characteristic of a hyperchromatic or pyknotic nucleus rather than the distinct, disorganized chromosome structure of a mitotic figure.","The highlighted region shows a cell with a visible nuclear membrane and relatively uniform, dark chromatin, which is characteristic of a hyperchromatic or pyknotic nucleus rather than the distinct, disorganized chromosome structure of a mitotic figure."
96,6,006.tiff,hard_negative,2,1,192,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-right area appears to be a hyperchromatic nucleus with an intact nuclear membrane and no visible condensed chromosome arms, which is characteristic of an apoptotic or hyperchromatic interphase cell rather than a mitotic figure.","The cell in the upper-right area appears to be a hyperchromatic nucleus with an intact nuclear membrane and no visible condensed chromosome arms, which is characteristic of an apoptotic or hyperchromatic interphase cell rather than a mitotic figure."
